date,cases,deaths,mov
2020-06-18,261.64285714285717,23.428571428571427,21.965345059688243
2020-06-19,255.14285714285714,21.642857142857142,22.305890398702967
2020-06-20,247.5,17.857142857142858,22.103345005739065
2020-06-21,243.92857142857142,17.142857142857142,21.903906091406025
2020-06-22,243.78571428571428,17.142857142857142,21.997443506372015
2020-06-23,237.14285714285714,17.0,22.080533885380756
2020-06-24,236.0,16.5,22.110417267304957
2020-06-25,234.28571428571428,15.928571428571429,22.12936770462274
2020-06-26,241.78571428571428,16.428571428571427,22.210514449034786
2020-06-27,246.14285714285714,16.857142857142858,22.32405847381735
2020-06-28,250.78571428571428,17.142857142857142,22.349691416506367
2020-06-29,225.64285714285714,14.285714285714286,22.4964358285569
2020-06-30,225.28571428571428,12.928571428571429,22.65168364196798
2020-07-01,241.78571428571428,13.785714285714286,22.754939229917444
2020-07-02,228.64285714285714,11.571428571428571,22.852849822725993
2020-07-03,228.5,10.785714285714286,22.956591319324637
2020-07-04,235.71428571428572,10.642857142857142,23.016503459512002
2020-07-05,243.78571428571428,10.214285714285714,23.293381890011926
2020-07-06,247.85714285714286,10.214285714285714,23.51568509700902
2020-07-07,262.92857142857144,9.285714285714286,23.73069967426849
2020-07-08,270.57142857142856,8.142857142857142,23.013741462412316
2020-07-09,266.14285714285717,7.5,23.212964008573643
2020-07-10,276.2857142857143,7.071428571428571,23.434781306921554
2020-07-11,282.57142857142856,6.357142857142857,23.466888364831362
2020-07-12,287.07142857142856,6.0,23.604117633485863
2020-07-13,290.5,5.785714285714286,23.930405291406174
2020-07-14,294.7857142857143,5.857142857142857,24.282446107732703
2020-07-15,291.7142857142857,5.214285714285714,23.762766807441157
2020-07-16,288.7142857142857,4.428571428571429,23.97778138470064
2020-07-17,293.2142857142857,4.0,23.887645330278872
2020-07-18,289.35714285714283,3.7857142857142856,23.953977061748216
2020-07-19,284.14285714285717,3.7857142857142856,24.208498522461262
2020-07-20,272.57142857142856,3.7142857142857144,24.7918318557946
2020-07-21,266.7857142857143,4.0,24.972832827611892
2020-07-22,262.07142857142856,3.7142857142857144,25.107672477757667
2020-07-23,260.85714285714283,3.7857142857142856,25.23668122411335
2020-07-24,249.28571428571428,3.5,25.324387735289253
2020-07-25,241.21428571428572,3.642857142857143,25.218804268467256
2020-07-26,232.42857142857142,3.642857142857143,25.270607907887715
2020-07-27,232.92857142857142,3.642857142857143,25.309966508470808
2020-07-28,221.78571428571428,3.2142857142857144,25.356370784466918
2020-07-29,221.92857142857142,3.9285714285714284,25.39329984180414
2020-07-30,219.85714285714286,4.071428571428571,25.41492277669238
2020-07-31,210.14285714285714,4.071428571428571,25.42269731507916
2020-08-01,204.14285714285714,3.7857142857142856,25.443142317748936
2020-08-02,196.35714285714286,3.5714285714285716,25.40625053611416
2020-08-03,198.57142857142858,3.5,25.522967846780883
2020-08-04,189.21428571428572,3.7142857142857144,25.572215714942235
2020-08-05,183.85714285714286,3.7142857142857144,25.58505180175791
2020-08-06,179.14285714285714,3.7857142857142856,25.626980243154588
2020-08-07,181.14285714285714,4.214285714285714,25.676344144559305
2020-08-08,182.28571428571428,4.285714285714286,25.794531975247136
2020-08-09,182.71428571428572,4.0,25.90287575135407
2020-08-10,175.71428571428572,4.285714285714286,25.802525052068148
2020-08-11,178.42857142857142,4.5,25.69419822032942
2020-08-12,181.28571428571428,3.7857142857142856,25.534749321722362
2020-08-13,182.5,3.642857142857143,25.388405271023608
2020-08-14,182.0,4.142857142857143,25.26299598643065
2020-08-15,190.42857142857142,4.0,25.436408684843343
2020-08-16,196.42857142857142,4.214285714285714,25.318701221741144
2020-08-17,203.57142857142858,4.357142857142857,24.910326691804947
2020-08-18,208.07142857142858,3.9285714285714284,24.889626983350134
2020-08-19,215.14285714285714,3.9285714285714284,24.92476425254353
2020-08-20,226.35714285714286,4.0,24.967985826887553
2020-08-21,234.07142857142858,3.5,25.072224445411887
2020-08-22,243.5,3.142857142857143,25.418322329009772
2020-08-23,255.92857142857142,3.2142857142857144,25.659995437013425
2020-08-24,259.0,2.9285714285714284,27.30462351199557
2020-08-25,285.85714285714283,2.642857142857143,27.41562934289936
2020-08-26,292.92857142857144,2.5,27.484330666487143
2020-08-27,304.2857142857143,2.4285714285714284,27.561517255408425
2020-08-28,322.85714285714283,1.6428571428571428,27.26933805496113
2020-08-29,335.14285714285717,2.142857142857143,27.23545923839882
2020-08-30,353.07142857142856,1.9285714285714286,27.270839745741945
2020-08-31,377.0,1.7857142857142858,26.587309995813804
2020-09-01,399.07142857142856,2.2142857142857144,25.97440809461067
2020-09-02,424.2857142857143,2.4285714285714284,25.429987945598675
2020-09-03,458.07142857142856,2.642857142857143,24.86449293471706
2020-09-04,484.2142857142857,2.7857142857142856,24.283857816410713
2020-09-05,519.2142857142857,3.0714285714285716,24.079360461913357
2020-09-06,552.3571428571429,3.357142857142857,23.860823465216004
2020-09-07,609.1428571428571,3.5714285714285716,23.28570789188721
2020-09-08,639.7857142857143,3.857142857142857,22.733628290994176
2020-09-09,673.8571428571429,4.285714285714286,22.19822782128249
2020-09-10,719.0714285714286,4.214285714285714,21.641462056626523
2020-09-11,762.9285714285714,4.571428571428571,21.107689664634957
2020-09-12,809.8571428571429,4.571428571428571,20.765061879575974
2020-09-13,874.4285714285714,4.928571428571429,20.574175785836957
2020-09-14,935.9285714285714,5.0,19.989595991186178
2020-09-15,993.7857142857143,5.142857142857143,19.438624173887828
2020-09-16,1054.142857142857,5.142857142857143,18.956207993129812
2020-09-17,1102.642857142857,6.071428571428571,18.415901870680834
2020-09-18,1180.2142857142858,11.928571428571429,17.833772095693917
2020-09-19,1246.357142857143,15.142857142857142,17.611606302771243
2020-09-20,1304.7857142857142,16.0,17.537706274923845
2020-09-21,1361.5714285714287,16.5,15.478112213547144
2020-09-22,1429.0714285714287,17.785714285714285,14.951897441924208
2020-09-23,1477.4285714285713,17.857142857142858,14.498842376839827
2020-09-24,1540.5714285714287,18.642857142857142,14.013978431261592
2020-09-25,1611.642857142857,20.142857142857142,14.003922451922692
2020-09-26,1666.857142857143,21.142857142857142,14.201822432506162
2020-09-27,1681.4285714285713,21.0,14.405761017285869
2020-09-28,1638.0714285714287,21.714285714285715,16.245411163058463
2020-09-29,1710.5714285714287,22.142857142857142,16.302505429336403
2020-09-30,1743.5,22.285714285714285,16.237393670347096
2020-10-01,1763.5714285714287,23.285714285714285,16.17641213487576
2020-10-02,1762.357142857143,18.928571428571427,16.12289229249654
2020-10-03,1785.5,17.0,16.27479224439649
2020-10-04,1793.142857142857,16.5,16.558596576098022
2020-10-05,1788.5714285714287,16.428571428571427,16.518805317128678
2020-10-06,1766.857142857143,15.857142857142858,16.494080554425164
2020-10-07,1793.9285714285713,17.285714285714285,16.503069864434885
2020-10-08,1793.857142857143,18.428571428571427,16.490193285231772
2020-10-09,1771.7142857142858,18.071428571428573,16.43557515617976
2020-10-10,1777.5,18.857142857142858,16.620332570868367
2020-10-11,1801.0714285714287,19.857142857142858,16.903132476915935
2020-10-12,1859.357142857143,20.142857142857142,16.920625188286195
2020-10-13,1818.0714285714287,20.571428571428573,16.912850649899415
2020-10-14,1806.5714285714287,21.642857142857142,16.82320050412682
2020-10-15,1821.7142857142858,21.785714285714285,16.79161644193051
