date,cases,deaths,mov
2020-05-08,63843.99383949384,5218.087246087247,40.58875062456057
2020-05-09,64911.708125208126,5332.587246087247,39.90038867928617
2020-05-10,65979.70812520813,5439.372960372962,39.067452171349665
2020-05-11,67042.06526806527,5545.730103230105,38.58593797476193
2020-05-12,68088.99383949384,5646.158674658676,38.01527470945582
2020-05-13,69121.49383949384,5746.015817515819,37.44495031103973
2020-05-14,70140.27955377955,5841.872960372963,36.86468593256107
2020-05-15,71147.4224109224,5939.515817515819,36.30193924297614
2020-05-16,72125.13669663669,6035.587246087248,35.42225032539641
2020-05-17,73078.35098235098,6140.158674658676,34.49641852784176
2020-05-18,74009.27955377955,6242.801531801533,33.97128862855381
2020-05-19,74917.9224109224,6345.658674658676,33.479095160257394
2020-05-20,75802.35098235097,6447.515817515819,33.01176289561606
2020-05-21,76649.77955377953,6551.015817515819,32.50782887343386
2020-05-22,77462.35098235097,6652.515817515819,32.03799870360369
2020-05-23,78244.35098235097,6751.730103230105,31.29878103314518
2020-05-24,78998.27955377953,6847.94438894439,30.465567215099416
2020-05-25,79713.92241092239,6938.158674658675,30.02496954746093
2020-05-26,80391.49383949382,7026.087246087247,29.580897632980854
2020-05-27,81038.63669663668,7109.872960372962,29.175779395209556
2020-05-28,81642.99383949382,7188.5158175158185,28.747968985331315
